Latitude,Longitude,Total_Magnetic_Field,Corrected_Total_Magnetic_Field
37.6731,-113.7348,122.5,QAG
37.6731,-113.7353,125.3,QAG
37.6731,-113.7359,126.5,QAG
37.6732,-113.7364,126.8,QAG
37.6732,-113.7369,126.8,QAG
37.6732,-113.7374,125.0,QAG
37.6732,-113.7379,122.8,QAG
37.6732,-113.7384,121.9,QAG
37.6732,-113.739,124.4,QAG
37.6732,-113.7395,127.4,QAG
37.6732,-113.74,128.6,QAG
37.6732,-113.7405,128.9,QAG
37.6732,-113.741,128.3,QAG
37.6732,-113.7415,128.6,QAG
37.6732,-113.742,128.0,QAG
37.6732,-113.7426,126.5,QAG
37.6732,-113.7431,125.6,QAG
37.6732,-113.7436,127.7,QAG
37.6732,-113.7441,128.6,QAG
37.6732,-113.7446,129.2,QAG
37.6732,-113.7451,126.8,QAG
37.6733,-113.7457,128.0,QAG
37.6733,-113.7462,126.8,QAG
37.6733,-113.7467,128.6,QAG
37.6733,-113.7472,128.9,QAG
37.6733,-113.7477,129.5,QAG
37.6733,-113.7482,127.4,QAG
37.6733,-113.7488,126.8,QAG
37.6733,-113.7493,126.8,QAG
37.6733,-113.7498,126.8,QAG
37.6733,-113.7503,125.0,QAG
37.6733,-113.7508,121.3,QAG
37.6733,-113.7513,118.9,QAG
37.6733,-113.7519,118.9,QAG
37.6733,-113.7524,119.8,QAG
37.6733,-113.7529,124.1,QAG
37.6733,-113.7534,127.7,QAG
37.6733,-113.7539,125.3,QAG
37.6733,-113.7544,123.7,QAG
37.6734,-113.755,125.6,QAG
37.6734,-113.7555,129.2,QAG
37.6734,-113.756,133.2,QAG
37.6734,-113.7565,137.2,QAG
37.6734,-113.757,137.8,QAG
37.6734,-113.7575,137.2,QAG
37.6734,-113.758,138.1,QAG
37.6734,-113.7586,137.8,QAG
37.6734,-113.7591,135.0,QAG
37.6734,-113.7596,130.8,QAG
37.6734,-113.7601,125.9,QAG
37.6734,-113.7606,125.3,QAG
37.6734,-113.7611,128.3,QAG
37.6734,-113.7617,130.8,QAG
37.6734,-113.7622,128.0,QAG
37.6734,-113.7627,122.2,QAG
37.6734,-113.7632,116.1,QAG
37.6734,-113.7637,109.1,QAG
37.6734,-113.7642,105.5,QAG
37.6735,-113.7648,104.2,QAG
37.6735,-113.7653,112.2,QAG
37.6735,-113.7658,120.1,QAG
37.6735,-113.7663,128.0,QAG
37.6735,-113.7668,137.5,QAG
37.6735,-113.7673,137.8,QAG
37.6735,-113.7679,137.2,QAG
37.6735,-113.7684,136.9,QAG
37.6735,-113.7689,135.9,QAG
37.6735,-113.7694,138.1,QAG
37.6735,-113.7699,138.1,QAG
37.6735,-113.7704,139.3,QAG
37.6735,-113.7709,140.5,QAG
37.6735,-113.7715,138.4,QAG
37.6735,-113.772,138.4,QAG
37.6735,-113.7725,137.5,QAG
37.6735,-113.773,136.6,QAG
37.6735,-113.7735,137.5,QAG
37.6736,-113.774,138.7,QAG
37.6736,-113.7746,136.2,QAG
37.6736,-113.7751,137.5,QAG
37.6736,-113.7756,137.2,QAG
37.6736,-113.7761,138.7,QAG
37.6736,-113.7766,137.8,QAG
37.6736,-113.7771,140.5,QAG
37.6736,-113.7777,139.0,QAG
37.6736,-113.7782,139.9,QAG
37.6736,-113.7787,139.9,QAG
37.6736,-113.7792,141.1,QAG
37.6736,-113.7797,142.6,QAG
37.6736,-113.7802,144.5,QAG
37.6736,-113.7808,145.4,QAG
37.6736,-113.7813,144.5,QAG
37.6736,-113.7818,144.2,QAG
37.6736,-113.7823,143.3,QAG
37.6736,-113.7828,142.6,QAG
37.6737,-113.7833,141.4,QAG
37.6737,-113.7839,138.7,QAG
37.6737,-113.7844,137.5,QAG
37.6737,-113.7849,135.9,QAG
37.6737,-113.7854,134.7,QAG
37.6737,-113.7859,132.9,QAG
37.6737,-113.7864,131.7,QAG
37.6737,-113.7869,130.1,QAG
37.6737,-113.7875,132.3,QAG
37.6737,-113.788,134.4,QAG
37.6737,-113.7885,136.9,QAG
37.6737,-113.789,140.5,QAG
37.6737,-113.7895,139.6,QAG
37.6737,-113.79,138.1,QAG
37.6737,-113.7906,136.2,QAG
37.6737,-113.7911,140.5,QAG
37.6737,-113.7916,138.7,QAG
37.6737,-113.7921,141.4,QAG
37.6738,-113.7926,140.8,QAG
37.6738,-113.7931,140.5,QAG
37.6738,-113.7937,136.2,QAG
37.6738,-113.7942,138.1,QAG
37.6738,-113.7947,136.6,QAG
37.6738,-113.7952,138.1,QAG
37.6738,-113.7957,138.1,QAG
37.6738,-113.7962,138.4,QAG
37.6738,-113.7968,139.6,QAG
37.6738,-113.7973,136.6,QAG
37.6738,-113.7978,135.3,QAG
37.6738,-113.7983,138.1,QAG
37.6738,-113.7988,134.4,QAG
37.6738,-113.7993,132.0,QAG
37.6738,-113.7998,131.7,QAG
37.6738,-113.8004,131.7,QAG
37.6738,-113.8009,135.3,QAG
37.6738,-113.8014,135.0,QAG
37.6739,-113.8019,136.9,QAG
37.6739,-113.8024,137.8,QAG
37.6739,-113.8029,138.7,QAG
37.6739,-113.8035,136.2,QAG
37.6739,-113.804,134.4,QAG
37.6739,-113.8045,131.1,QB
37.6739,-113.805,129.8,QB
37.6739,-113.8055,128.6,QB
37.6739,-113.806,131.1,QB
37.6739,-113.8066,127.7,QB
37.6739,-113.8071,123.1,QB
37.6739,-113.8076,122.2,QB
37.6739,-113.8081,122.8,T1AI
37.6739,-113.8086,125.3,T1AI
37.6739,-113.8091,130.1,T1AI
37.6739,-113.8097,130.8,T1AI
37.6739,-113.8102,125.3,T1AI
37.6739,-113.8107,119.5,T1AI
37.6739,-113.8112,115.2,T1AI
37.674,-113.8117,116.1,T1AI
37.674,-113.8122,120.1,T1AI
37.674,-113.8128,124.4,T1AI
37.674,-113.8133,131.1,T1AI
37.674,-113.8138,135.0,T1AI
37.674,-113.8143,139.3,T1AI
37.674,-113.8148,144.2,T1AI
37.674,-113.8153,145.4,T1AI
37.674,-113.8158,146.9,T1AI
37.674,-113.8164,146.0,T1AI
37.674,-113.8169,144.2,T1AI
37.674,-113.8174,144.5,T1AI
37.674,-113.8179,143.9,T1AI
37.674,-113.8184,146.3,T1AI
37.674,-113.8189,146.3,T1AI
37.674,-113.8195,144.2,T1AI
37.674,-113.82,143.6,T1AI
37.674,-113.8205,141.7,T1AI
37.6741,-113.821,141.7,T1AI
37.6741,-113.8215,146.0,T1AI
37.6741,-113.822,143.6,T1AI
37.6741,-113.8226,142.0,T1AI
37.6741,-113.8231,143.6,T1AI
37.6741,-113.8236,144.5,T1AI
37.6741,-113.8241,145.7,T1AI
37.6741,-113.8246,145.4,T1AI
37.6741,-113.8251,147.5,T1AI
37.6741,-113.8257,144.5,T1AI
37.6741,-113.8262,145.4,T1AI
37.6741,-113.8267,153.0,QB
37.6741,-113.8272,163.1,QB
37.6741,-113.8277,162.5,QB
37.6741,-113.8282,156.4,QB
37.6741,-113.8288,167.6,QB
37.6741,-113.8293,168.9,QB
37.6741,-113.8298,165.8,QB
37.6741,-113.8303,161.2,QB
37.6742,-113.8308,150.0,QB
37.6742,-113.8313,142.0,QB
37.6742,-113.8318,142.0,QB
37.6742,-113.8324,143.3,T1AI
37.6742,-113.8329,143.3,T1AI
37.6742,-113.8334,145.7,T1AI
37.6742,-113.8339,145.7,T1AI
37.6742,-113.8344,140.5,T1AI
37.6742,-113.8349,142.3,T1AI
37.6742,-113.8355,139.3,T1AI
37.6742,-113.836,146.6,T1AI
37.6742,-113.8365,175.3,T1AI
37.6742,-113.837,164.9,T1AI
37.6742,-113.8375,148.7,T1AI
37.6742,-113.838,163.1,T1AI
37.6742,-113.8386,167.0,T1AI
37.6742,-113.8391,149.4,T1AI
37.6742,-113.8396,158.8,T1AI
37.6743,-113.8401,142.6,T1AI
37.6743,-113.8406,135.3,T1AI
37.6743,-113.8411,126.8,T1AI
37.6743,-113.8417,128.0,T1AI
37.6743,-113.8422,126.2,T1AI
37.6743,-113.8427,128.9,T1AI
37.6743,-113.8432,133.8,T1AI
37.6743,-113.8437,135.0,QB
37.6743,-113.8442,135.3,QB
37.6743,-113.8448,139.9,QB
37.6743,-113.8453,145.7,QB
37.6743,-113.8458,141.1,QB
37.6743,-113.8463,134.4,QB
37.6743,-113.8468,126.2,QB
37.6743,-113.8473,122.5,QB
37.6743,-113.8479,125.9,QB
37.6743,-113.8484,128.0,T2RF
37.6743,-113.8489,130.5,T2RF
37.6744,-113.8494,131.7,T2RF
37.6744,-113.8499,136.9,T2RF
37.6744,-113.8504,143.9,T2RF
37.6744,-113.8509,142.0,T2RF
37.6744,-113.8515,137.5,T2RF
37.6744,-113.852,132.3,T2RF
37.6744,-113.8525,131.4,T2RF
37.6744,-113.853,135.0,T2RF
37.6744,-113.8535,138.1,T2RF
37.6744,-113.854,145.4,T2RF
37.6744,-113.8546,157.0,T2RF
37.6744,-113.8551,143.0,T2RF
37.6744,-113.8556,133.5,T2RF
37.6744,-113.8561,124.4,T2RF
37.6744,-113.8566,113.1,T2RF
37.6744,-113.8571,107.6,T2RF
37.6744,-113.8577,108.2,T2RF
37.6744,-113.8582,107.9,T2RF
37.6745,-113.8587,101.5,T2RF
37.6745,-113.8592,91.7,T2RF
37.6745,-113.8597,83.2,T2RF
37.6745,-113.8602,74.4,T2RF
37.6745,-113.8608,68.9,T2RF
37.6745,-113.8613,67.1,T2RF
37.6745,-113.8618,72.2,T2RF
37.6745,-113.8623,76.8,T2RF
37.6745,-113.8628,73.5,T2RF
37.6745,-113.8633,65.5,T2RF
37.6745,-113.8639,67.1,T2RF
37.6745,-113.8644,75.0,T2RF
37.6745,-113.8649,76.8,T2RF
37.6745,-113.8654,80.2,T2RF
37.6745,-113.8659,79.6,T2RF
37.6745,-113.8664,79.2,T2RF
37.6745,-113.8669,77.7,T2RF
37.6745,-113.8675,77.4,T2RF
37.6746,-113.868,73.8,T2RF
37.6746,-113.8685,78.9,T2RF
37.6746,-113.869,83.5,T2RF
37.6746,-113.8695,81.1,T2RF
37.6746,-113.87,76.5,T2RF
37.6746,-113.8706,75.0,T2RF
37.6746,-113.8711,73.2,T2RF
37.6746,-113.8716,76.5,T2RF
37.6746,-113.8721,76.8,T2RF
37.6746,-113.8726,80.8,T2RF
37.6746,-113.8731,85.0,T2RF
37.6746,-113.8737,92.4,T2RF
37.6746,-113.8742,87.8,T2RF
37.6746,-113.8747,85.3,T2RF
37.6746,-113.8752,82.6,T2RF
37.6746,-113.8757,80.2,T2RF
37.6746,-113.8762,79.2,T2RF
37.6746,-113.8768,78.9,T2RF
37.6746,-113.8773,76.5,T2RF
37.6747,-113.8778,76.5,T2RF
37.6747,-113.8783,76.8,T2RF
37.6747,-113.8788,80.5,T2RF
37.6747,-113.8793,81.7,T2RF
37.6747,-113.8799,92.4,T2RF
37.6747,-113.8804,91.1,T2RF
37.6747,-113.8809,86.9,T2RF
37.6747,-113.8814,82.6,T2RF
37.6747,-113.8819,82.3,T2RF
37.6747,-113.8824,86.0,T2RF
37.6747,-113.883,82.3,T2RF
37.6747,-113.8835,84.7,T2RF
37.6747,-113.884,86.6,T2RF
37.6747,-113.8845,92.4,T2RF
37.6747,-113.885,107.9,T2RF
37.6747,-113.8855,114.3,T2RF
37.6747,-113.886,107.3,T2RF
37.6747,-113.8866,104.2,T2RF
37.6748,-113.8871,110.9,T2RF
37.6748,-113.8876,120.7,T2RF
37.6748,-113.8881,132.9,T2RF
37.6748,-113.8886,142.3,T2RF
37.6748,-113.8891,175.3,T2RF
37.6748,-113.8897,183.8,T2RF
37.6748,-113.8902,182.6,T2RF
37.6748,-113.8907,176.5,T2RF
37.6748,-113.8912,178.3,T2RF
37.6748,-113.8917,177.7,T2RF
37.6748,-113.8922,167.0,T2RF
37.6748,-113.8928,160.6,T2RF
37.6748,-113.8933,158.2,T2RF
37.6748,-113.8938,144.8,T2RF
37.6748,-113.8943,146.0,T2RF
37.6748,-113.8948,167.0,T2RF
37.6748,-113.8953,172.5,T2RF
37.6748,-113.8959,176.5,T2RF
37.6749,-113.8964,171.3,T2RF
37.6749,-113.8969,144.8,T2RF
37.6749,-113.8974,146.3,T2RF
37.6749,-113.8979,143.0,T2RF
37.6749,-113.8984,138.4,T2RF
37.6749,-113.8989,133.5,T2RF
37.6749,-113.8995,130.5,T2RF
37.6749,-113.9,133.2,T2RF
37.6749,-113.9005,131.1,T2RF
37.6749,-113.901,125.3,T2RF
37.6749,-113.9015,117.7,T2RF
37.6749,-113.902,116.1,T2RF
37.6749,-113.9026,117.7,T2RF
37.6749,-113.9031,119.5,T2RF
37.6749,-113.9036,119.2,T2RF
37.6749,-113.9041,118.3,T2RF
37.6749,-113.9046,114.0,T2RF
37.6749,-113.9051,110.6,T2RF
37.6749,-113.9057,107.6,T2RF
37.675,-113.9062,106.7,T2RF
37.675,-113.9067,108.8,T2RF
37.675,-113.9072,105.5,T2RF
37.675,-113.9077,99.7,T2RF
37.675,-113.9082,86.9,T2RF
37.675,-113.9088,73.2,T2RF
37.675,-113.9093,70.1,T2RF
37.675,-113.9098,78.3,T2RF
37.675,-113.9103,85.3,T2RF
37.675,-113.9108,94.5,T2RF
37.675,-113.9113,110.9,T2RF
37.675,-113.9118,109.1,T2RF
37.675,-113.9124,104.2,T2RF
37.675,-113.9129,110.6,T2RF
37.675,-113.9134,108.2,T2RF
37.675,-113.9139,99.4,T2RF
37.675,-113.9144,107.3,T2RF
37.675,-113.9149,116.1,T2RF
37.6751,-113.9155,113.4,T2RF
37.6751,-113.916,110.6,T2RF
37.6751,-113.9165,105.8,T2RF
37.6751,-113.917,100.6,T2RF
37.6751,-113.9175,93.9,T2RF
37.6751,-113.918,96.0,T2RF
37.6751,-113.9186,89.3,T2RF
37.6751,-113.9191,83.5,T2RF
37.6751,-113.9196,73.8,T2RF
37.6751,-113.9201,69.5,T2RF
37.6751,-113.9206,75.9,T2RF
37.6751,-113.9211,83.5,T2RF
37.6751,-113.9217,94.5,T2RF
37.6751,-113.9222,101.2,T2RF
37.6751,-113.9227,105.8,T2RF
37.6751,-113.9232,108.2,T2RF
37.6751,-113.9237,106.7,T2RF
37.6752,-113.9242,103.3,T2RF
37.6752,-113.9248,103.9,T2RF
37.6752,-113.9253,110.0,T2RF
37.6752,-113.9258,107.0,T2RF
37.6752,-113.9263,101.5,T2RF
37.6752,-113.9268,109.7,T2RF
37.6752,-113.9273,110.3,T2RF
37.6752,-113.9278,99.1,T2RF
37.6752,-113.9284,91.7,T2RF
37.6752,-113.9289,96.6,T2RF
37.6752,-113.9294,99.7,T2RF
37.6752,-113.9299,102.7,T2RF
37.6752,-113.9304,103.3,T2RF
37.6752,-113.9309,107.0,T2RF
37.6752,-113.9315,108.2,T2RF
37.6752,-113.932,109.7,T2RF
37.6752,-113.9325,109.1,T2RF
37.6752,-113.933,111.3,T2RF
37.6752,-113.9335,114.3,T2RF
37.6753,-113.934,118.9,T2RF
37.6753,-113.9346,121.9,T2RF
37.6753,-113.9351,118.3,T2RF
37.6753,-113.9356,114.3,T2RF
37.6753,-113.9361,105.5,T2RF
37.6753,-113.9366,89.3,T2RF
37.6753,-113.9371,81.1,T2RF
37.6753,-113.9377,86.0,T2RF
37.6753,-113.9382,101.5,T2RF
37.6753,-113.9387,109.1,T2RF
37.6753,-113.9392,107.0,T2RF
37.6753,-113.9397,106.4,T2RF
37.6753,-113.9402,109.7,T2RF
37.6753,-113.9407,114.0,T2RF
37.6753,-113.9413,110.9,T2RF
37.6753,-113.9418,115.5,T2RF
37.6753,-113.9423,125.0,T2RF
37.6753,-113.9428,129.2,T2RF
37.6754,-113.9433,117.7,T2RF
37.6754,-113.9438,106.7,T2RF
37.6754,-113.9444,102.1,T2RF
37.6754,-113.9449,90.5,T2RF
37.6754,-113.9454,76.2,T2RF
37.6754,-113.9459,77.1,T2RF
37.6754,-113.9464,84.7,T2RF
37.6754,-113.9469,90.2,T2RF
37.6754,-113.9475,97.8,T2RF
37.6754,-113.948,102.4,T2RF
37.6754,-113.9485,101.8,T2RF
37.6754,-113.949,101.2,T2RF
37.6754,-113.9495,104.9,T2RF
37.6754,-113.95,108.2,T2RF
37.6754,-113.9506,111.3,T2RF
37.6754,-113.9511,114.0,T2RF
37.6754,-113.9516,112.5,T2RF
37.6754,-113.9521,107.9,T2RF
37.6754,-113.9526,103.3,T2RF
37.6755,-113.9531,100.3,T2RF
37.6755,-113.9537,98.5,T2RF
37.6755,-113.9542,97.5,T2RF
37.6755,-113.9547,98.8,T2RF
37.6755,-113.9552,102.7,T2RF
37.6755,-113.9557,110.0,T2RF
37.6755,-113.9562,112.2,T2RF
37.6755,-113.9568,107.6,T2RF
37.6755,-113.9573,102.4,T2RF
37.6755,-113.9578,95.7,T2RF
37.6755,-113.9583,93.6,T2RF
37.6755,-113.9588,98.1,T2RF
37.6755,-113.9593,104.2,T2RF
37.6755,-113.9598,108.2,T2RF
37.6755,-113.9604,106.7,T2RF
37.6755,-113.9609,111.9,TVQ
37.6755,-113.9614,112.8,TVQ
37.6755,-113.9619,113.7,TVQ
37.6756,-113.9624,115.2,TVQ
37.6756,-113.9629,113.4,TVQ
37.6756,-113.9635,111.3,TVQ
37.6756,-113.964,110.3,TVQ
37.6756,-113.9645,113.4,TVQ
37.6756,-113.965,106.1,TVQ
37.6756,-113.9655,106.1,TVQ
37.6756,-113.966,110.0,TVQ
37.6756,-113.9666,114.0,TVQ
37.6756,-113.9671,116.7,TVQ
37.6756,-113.9676,115.5,TVQ
37.6756,-113.9681,115.8,TVQ
37.6756,-113.9686,111.3,TVQ
37.6756,-113.9691,109.7,TVQ
37.6756,-113.9697,116.1,TVQ
37.6756,-113.9702,115.8,TVQ
37.6756,-113.9707,112.5,TVQ
37.6756,-113.9712,109.7,TVQ
37.6757,-113.9717,113.7,TVQ
37.6757,-113.9722,111.3,TVQ
37.6757,-113.9728,112.8,TVQ
37.6757,-113.9733,109.1,TVQ
37.6757,-113.9738,108.2,TVQ
37.6757,-113.9743,104.5,TVQ
37.6757,-113.9748,98.8,TVQ
37.6757,-113.9753,94.5,TVQ
37.6757,-113.9758,94.8,TVQ
37.6757,-113.9764,100.3,TVQ
37.6757,-113.9769,107.9,TVQ
37.6757,-113.9774,108.8,TVQ
37.6757,-113.9779,107.6,TVQ
37.6757,-113.9784,100.9,TVQ
37.6757,-113.9789,101.5,TVQ
37.6757,-113.9795,105.2,TVQ
37.6757,-113.98,100.0,TVQ
37.6757,-113.9805,93.0,TVQ
37.6757,-113.981,91.7,TVQ
37.6758,-113.9815,93.0,TVQ
37.6758,-113.982,96.9,TVQ
37.6758,-113.9826,104.5,TVQ
37.6758,-113.9831,98.8,TVQ
37.6758,-113.9836,93.6,TVQ
37.6758,-113.9841,95.1,TVQ
37.6758,-113.9846,100.0,TVQ
37.6758,-113.9851,99.4,TVQ
37.6758,-113.9857,99.7,TVQ
37.6758,-113.9862,103.3,TVQ
37.6758,-113.9867,105.2,TVQ
37.6758,-113.9872,106.7,TVQ
37.6758,-113.9877,104.9,TVQ
37.6758,-113.9882,102.7,TVQ
37.6758,-113.9888,100.6,TVQ
37.6758,-113.9893,100.0,TVQ
37.6758,-113.9898,102.7,TVQ
37.6758,-113.9903,108.8,TVQ
37.6759,-113.9908,105.2,TVQ
37.6759,-113.9913,102.1,ZNA
37.6759,-113.9919,104.9,ZNA
37.6759,-113.9924,105.5,ZNA
37.6759,-113.9929,108.2,ZNA
37.6759,-113.9934,111.9,ZNA
37.6759,-113.9939,111.9,ZNA
37.6759,-113.9944,114.9,ZNA
37.6759,-113.9944,113.7,ZNA
37.6759,-113.9949,109.7,ZNA
37.6759,-113.9954,108.5,ZNA
37.6759,-113.9959,107.0,ZNA
37.7112,-114.0442,132.9,ZNA
37.7112,-114.0436,132.6,ZNA
37.7112,-114.0431,131.7,ZNA
37.7112,-114.0425,129.5,ZNA
37.7112,-114.0413,128.6,ZNA
37.7112,-114.0407,132.0,ZNA
37.7112,-114.0402,135.6,ZNA
37.7112,-114.0396,136.6,ZNA
37.7112,-114.0391,142.0,ZNA
37.7112,-114.0385,136.6,ZNA
37.7112,-114.0379,133.8,ZNA
37.7113,-114.0374,132.0,ZNA
37.7113,-114.0368,127.7,ZNA
37.7113,-114.0362,123.1,ZNA
37.7113,-114.0357,121.3,ZNA
37.7113,-114.0351,118.6,ZNA
37.7113,-114.0345,115.8,ZNA
37.7113,-114.034,118.3,ZNA
37.7113,-114.0334,123.1,ZNA
37.7113,-114.0329,129.2,ZNA
37.7113,-114.0323,132.9,ZNA
37.7113,-114.0317,130.8,ZNA
37.7113,-114.0312,126.8,ZNA
37.7114,-114.0306,123.1,ZNA
37.7114,-114.03,124.4,ZNA
37.7114,-114.0295,127.7,ZNA
37.7114,-114.0289,128.0,ZNA
37.7114,-114.0283,123.4,ZNA
37.7114,-114.0278,119.5,ZNA
37.7114,-114.0272,124.4,ZNA
37.7114,-114.0266,121.6,ZNA
37.7114,-114.0261,115.5,ZNA
37.7114,-114.0255,109.4,ZNA
37.7115,-114.025,109.1,ZNA
37.7115,-114.0244,111.6,ZNA
37.7115,-114.0238,119.2,ZNA
37.7115,-114.0233,118.9,ZNA
37.7115,-114.0227,118.6,ZNA
37.7115,-114.0221,119.8,ZNA
37.7115,-114.0216,120.7,ZNA
37.7115,-114.021,116.7,ZNA
37.7115,-114.0204,113.1,ZNA
37.7115,-114.0199,115.8,ZNA
37.7115,-114.0193,115.2,ZNA
37.7116,-114.0188,114.0,ZNA
37.7116,-114.0182,113.1,ZNA
37.7116,-114.0176,111.6,ZNA
37.7116,-114.0171,110.9,ZNA
37.7116,-114.0165,110.9,ZNA
37.7116,-114.0159,111.9,ZNA
37.7116,-114.0154,112.8,ZNA
37.7116,-114.0148,109.4,ZNA
37.7116,-114.0142,106.7,ZNA
37.7116,-114.0137,107.3,ZNA
37.7116,-114.0131,107.6,ZNA
37.7116,-114.0126,108.5,ZNA
37.7117,-114.012,110.9,ZNA
37.7117,-114.0114,112.8,ZNA
37.7117,-114.0109,112.2,ZNA
37.7117,-114.0103,113.1,ZNA
37.7117,-114.0097,114.0,ZNA
37.7117,-114.0092,114.3,ZNA
37.7117,-114.0086,114.3,ZNA
37.7117,-114.008,114.6,ZNA
37.7117,-114.0075,115.8,ZNA
37.7117,-114.0069,117.3,ZNA
37.7117,-114.0064,117.0,ZNA
37.7118,-114.0058,120.4,ZNA
37.7118,-114.0052,119.8,ZNA
37.7118,-114.0047,118.9,ZNA
37.7118,-114.0041,116.7,ZNA
37.7118,-114.0035,116.4,ZNA
37.7118,-114.003,115.5,ZNA
37.7118,-114.0024,115.2,ZNA
37.7118,-114.0018,111.6,ZNA
37.7118,-114.0013,109.7,ZNA
37.7118,-114.0007,114.0,ZNA
37.7118,-114.0002,112.2,ZNA
37.7119,-113.9996,111.3,ZNA
37.7119,-113.999,106.4,ZNA
37.7119,-113.9985,97.8,ZNA
37.7119,-113.9979,93.6,ZNA
37.7119,-113.9973,84.4,ZNA
37.7119,-113.9968,71.9,ZNA
37.7119,-113.9962,65.5,ZNA
37.7119,-113.9956,59.4,ZNA
37.7119,-113.9951,60.4,ZNA
37.7119,-113.9945,68.0,ZNA
37.7119,-113.994,77.1,ZNA
37.712,-113.9934,81.7,ZNA
37.712,-113.9928,86.6,TVQ
37.712,-113.9923,93.3,TVQ
37.712,-113.9917,91.1,TVQ
37.712,-113.9911,101.2,TVQ
37.712,-113.9906,105.8,TVQ
37.712,-113.99,102.4,TVQ
37.712,-113.9894,98.1,TVQ
37.712,-113.9889,92.7,TVQ
37.712,-113.9883,83.2,T1AI
37.712,-113.9878,71.6,T1AI
37.7121,-113.9872,70.4,T1AI
37.7121,-113.9866,79.6,T1AI
37.7121,-113.9861,88.1,T1AI
37.7121,-113.9855,82.6,T1AI
37.7121,-113.9849,82.0,T1AI
37.7121,-113.9844,85.3,T1AI
37.7121,-113.9838,90.8,T1AI
37.7121,-113.9832,98.5,T1AI
37.7121,-113.9827,99.1,T1AI
37.7121,-113.9821,105.2,T1AI
37.7121,-113.9816,109.7,T1AI
37.7121,-113.981,118.6,T1AI
37.7122,-113.9804,120.1,T1AI
37.7122,-113.9799,118.3,T1AI
37.7122,-113.9793,118.3,T1AI
37.7122,-113.9787,118.6,QAY
37.7122,-113.9782,124.1,QAY
37.7122,-113.9776,123.7,QAY
37.7122,-113.977,125.0,QAY
37.7122,-113.9765,124.7,QAY
37.7122,-113.9759,123.7,QAY
37.7122,-113.9753,125.3,QAY
37.7122,-113.9748,125.6,QAY
37.7123,-113.9742,124.1,QAY
37.7123,-113.9737,124.7,QAY
37.7123,-113.9731,128.6,QAY
37.7123,-113.9725,125.3,QAY
37.7123,-113.972,125.9,QAY
37.7123,-113.9714,126.2,QAY
37.7123,-113.9708,125.9,QAY
37.7123,-113.9703,124.4,QAY
37.7123,-113.9697,124.7,QAY
37.7123,-113.9692,121.3,TVQ
37.7123,-113.9686,117.3,TVQ
37.7124,-113.968,112.8,TVQ
37.7124,-113.9675,110.3,TVQ
37.7124,-113.9669,107.3,TVQ
37.7124,-113.9663,102.4,TVQ
37.7124,-113.9658,97.5,TVQ
37.7124,-113.9652,91.4,TVQ
37.7124,-113.9646,87.2,TVQ
37.7124,-113.9641,81.7,TVQ
37.7124,-113.9635,83.2,TVQ
37.7124,-113.9629,84.7,TVQ
37.7124,-113.9624,88.1,TVQ
37.7125,-113.9618,91.7,TVQ
37.7125,-113.9613,93.0,TVQ
37.7125,-113.9607,93.0,TVQ
37.7125,-113.9601,94.8,TVQ
37.7125,-113.9596,96.0,TVQ
37.7125,-113.959,101.5,TVQ
37.7125,-113.9584,106.4,TVQ
37.7125,-113.9579,114.3,TVQ
37.7125,-113.9573,118.9,TVQ
37.7125,-113.9567,116.1,TVQ
37.7125,-113.9562,115.5,TVQ
37.7126,-113.9556,114.9,TVQ
37.7126,-113.9551,114.6,TVQ
37.7126,-113.9545,111.9,TVQ
37.7126,-113.9539,110.0,TVQ
37.7126,-113.9534,110.9,TVQ
37.7126,-113.9528,112.8,TVQ
37.7126,-113.9522,116.4,TVQ
37.7126,-113.9517,121.0,TVQ
37.7126,-113.9511,126.5,TVQ
37.7126,-113.9505,125.0,TVQ
37.7126,-113.95,118.6,TVQ
37.7126,-113.9494,112.8,TVQ
37.7127,-113.9489,102.7,TVQ
37.7127,-113.9483,91.7,TVQ
37.7127,-113.9477,81.7,TVQ
37.7127,-113.9472,75.3,TVQ
37.7127,-113.9466,75.3,TVQ
37.7127,-113.946,79.2,TVQ
37.7127,-113.9455,82.3,TVQ
37.7127,-113.9449,89.0,TVQ
37.7127,-113.9443,94.2,TVQ
37.7127,-113.9438,104.2,TVQ
37.7127,-113.9432,110.3,TVQ
37.7128,-113.9427,115.2,TVQ
37.7128,-113.9421,117.0,TVQ
37.7128,-113.9415,117.0,TVQ
37.7128,-113.941,119.8,TVQ
37.7128,-113.9404,119.2,TVQ
37.7128,-113.9398,119.8,TVQ
37.7128,-113.9393,121.3,TVQ
37.7128,-113.9387,122.5,TVQ
37.7128,-113.9381,122.5,TVQ
37.7128,-113.9376,122.5,TVQ
37.7128,-113.937,124.1,TVQ
37.7129,-113.9364,122.8,TVQ
37.7129,-113.9359,123.1,TVQ
37.7129,-113.9353,121.6,TVQ
37.7129,-113.9348,119.8,TVQ
37.7129,-113.9342,118.3,TVQ
37.7129,-113.9336,117.0,TVQ
37.7129,-113.9331,115.2,TVQ
37.7129,-113.9325,115.2,TVQ
37.7129,-113.9319,111.3,TVQ
37.7129,-113.9314,113.7,TVQ
37.7129,-113.9308,111.9,TVQ
37.713,-113.9302,114.3,TVQ
37.713,-113.9297,114.6,TVQ
37.713,-113.9291,113.4,TVQ
37.713,-113.9286,111.9,QAG
37.713,-113.928,112.5,QAG
