Latitude(DD),Longitude(DD),TotMagField,CorrectedMag
37.0163,-112.3847,52474.6,-141.8
37.0163,-112.3852,52479.1,-137.3
37.0163,-112.3858,52483.1,-133.1
37.0163,-112.3863,52487.1,-129.1
37.0162,-112.3869,52485.3,-130.6
37.0162,-112.3874,52482.3,-133.6
37.0162,-112.388,52481.3,-134.4
37.0162,-112.3885,52490.3,-125.5
37.0162,-112.3891,52479.3,-136.3
37.0162,-112.3896,52486.1,-129.3
37.0162,-112.3902,52482.8,-132.7
37.0162,-112.3907,52482.6,-132.7
37.0162,-112.3913,52487.1,-128.2
37.0162,-112.3918,52482.1,-133.1
37.0162,-112.3924,52482.8,-132.3
37.0162,-112.3929,52487.3,-127.6
37.0162,-112.3935,52485.8,-128.9
37.0162,-112.394,52482.8,-131.9
37.0162,-112.3946,52486.8,-127.7
37.0162,-112.3951,52488.6,-125.8
37.0162,-112.3957,52489.8,-124.5
37.0162,-112.3962,52488.1,-126.1
37.0162,-112.3968,52488.3,-125.7
37.0161,-112.3974,52484.1,-129.9
37.0161,-112.3979,52488.6,-125.2
37.0161,-112.3985,52493.6,-120.2
37.0161,-112.399,52487.1,-126.5
37.0161,-112.3996,52488.3,-125.1
37.0161,-112.4001,52485.3,-128.1
37.0161,-112.4007,52483.1,-130.1
37.0161,-112.4012,52484.1,-129.2
37.0161,-112.4018,52491.8,-121.2
37.0161,-112.4023,52490.8,-122.2
37.0161,-112.4029,52485.8,-127.0
37.0161,-112.4034,52487.1,-125.7
37.0161,-112.404,52492.8,-119.8
37.0161,-112.4045,52483.8,-128.9
37.0161,-112.4051,52488.6,-123.9
37.0161,-112.4056,52484.6,-127.7
37.0161,-112.4062,52499.1,-113.2
37.0161,-112.4067,52490.6,-121.5
37.0161,-112.4073,52496.4,-115.7
37.0161,-112.4078,52492.6,-119.4
37.0161,-112.4084,52490.3,-121.8
37.016,-112.4089,52488.6,-123.2
37.016,-112.4095,52492.6,-119.2
37.016,-112.41,52489.6,-121.9
37.016,-112.4106,52488.6,-122.7
37.016,-112.4111,52492.6,-118.8
37.016,-112.4117,52484.1,-127.0
37.016,-112.4122,52488.1,-123.1
37.016,-112.4128,52489.1,-121.8
37.016,-112.4134,52488.6,-122.3
37.016,-112.4139,52492.1,-118.6
37.016,-112.4145,52484.6,-126.0
37.016,-112.415,52493.3,-117.3
37.016,-112.4156,52491.3,-119.2
37.016,-112.4161,52489.8,-120.7
37.016,-112.4167,52494.6,-115.7
37.016,-112.4172,52495.1,-115.3
37.016,-112.4178,52494.6,-115.6
37.016,-112.4183,52493.3,-116.9
37.016,-112.4189,52492.3,-117.7
37.0159,-112.4194,52499.1,-110.8
37.0159,-112.42,52492.8,-116.9
37.0159,-112.4205,52491.8,-117.8
37.0159,-112.4211,52495.3,-114.3
37.0159,-112.4216,52497.6,-111.9
37.0159,-112.4222,52492.8,-116.7
37.0159,-112.4227,52500.1,-109.2
37.0159,-112.4233,52491.1,-118.2
37.0159,-112.4238,52498.3,-110.9
37.0159,-112.4244,52501.3,-107.9
37.0159,-112.4249,52499.6,-109.5
37.0159,-112.4255,52499.3,-109.8
37.0159,-112.426,52499.9,-109.0
37.0159,-112.4266,52501.1,-107.6
37.0159,-112.4271,52504.6,-104.1
37.0159,-112.4277,52495.1,-113.4
37.0159,-112.4283,52507.1,-101.4
37.0159,-112.4288,52504.8,-103.5
37.0159,-112.4294,52508.8,-99.5
37.016,-112.43,52508.3,-99.8
37.0161,-112.4306,52501.6,-106.3
37.0161,-112.4312,52513.6,-94.3
37.0162,-112.4317,52510.3,-97.5
37.0163,-112.4323,52503.6,-104.2
37.0164,-112.4329,52513.3,-94.3
37.0164,-112.4335,52506.6,-100.9
37.0165,-112.4341,52519.3,-88.1
37.0166,-112.4347,52520.6,-86.6
37.0167,-112.4353,52530.1,-77.2
37.0167,-112.4359,52522.1,-85.0
37.0168,-112.4365,52520.1,-87.1
37.0169,-112.4371,52524.8,-82.2
37.017,-112.4377,52526.1,-80.7
37.017,-112.4383,52527.1,-79.7
37.0171,-112.4388,52530.3,-76.3
37.0172,-112.4394,52530.8,-75.9
37.0172,-112.44,52536.8,-69.7
37.0173,-112.4406,52535.8,-70.5
37.0174,-112.4412,52535.3,-71.0
37.0175,-112.4418,52536.1,-70.1
37.0175,-112.4424,52536.6,-69.6
37.0176,-112.443,52537.8,-68.3
37.0177,-112.4436,52544.8,-61.1
37.0178,-112.4442,52541.1,-64.8
37.0178,-112.4448,52546.6,-59.2
37.0179,-112.4453,52544.8,-61.0
37.018,-112.4459,52551.3,-54.3
37.0181,-112.4465,52556.1,-49.4
37.0181,-112.4471,52550.6,-54.9
37.0182,-112.4477,52557.1,-48.1
37.0183,-112.4483,52555.1,-50.1
37.0184,-112.4489,52557.1,-47.9
37.0184,-112.4495,52559.3,-45.5
37.0185,-112.4501,52567.3,-37.7
37.0186,-112.4507,52568.8,-36.0
37.0186,-112.4512,52567.6,-37.2
37.0187,-112.4518,52566.8,-37.9
37.0188,-112.4524,52565.9,-38.8
37.0189,-112.453,52569.3,-35.3
37.0189,-112.4536,52575.1,-29.3
37.019,-112.4542,52574.3,-30.1
37.0191,-112.4548,52569.8,-34.5
37.0192,-112.4554,52581.8,-22.5
37.0192,-112.456,52578.1,-26.1
37.0193,-112.4566,52572.3,-31.8
37.0194,-112.4572,52577.8,-26.3
37.0195,-112.4578,52577.3,-26.7
37.0195,-112.4583,52580.1,-23.8
37.0196,-112.4589,52580.8,-23.0
37.0197,-112.4595,52583.1,-20.6
37.0197,-112.4601,52581.8,-21.8
37.0198,-112.4607,52584.1,-19.3
37.0199,-112.4613,52584.1,-19.3
37.02,-112.4619,52580.6,-22.7
37.02,-112.4625,52584.3,-18.8
37.0201,-112.4631,52581.3,-21.8
37.0202,-112.4637,52585.6,-17.3
37.0203,-112.4643,52589.3,-13.6
37.0203,-112.4648,52587.6,-15.1
37.0204,-112.4654,52592.3,-10.3
37.0205,-112.466,52594.8,-7.7
37.0206,-112.4666,52593.6,-8.9
37.0206,-112.4672,52594.3,-7.9
37.0207,-112.4678,52600.8,-1.4
37.0208,-112.4684,52599.1,-3.2
37.0209,-112.469,52603.1,1.4
37.0209,-112.4696,52602.6,1.2
37.021,-112.4702,52604.6,3.2
37.0211,-112.4707,52599.6,-1.4
37.0211,-112.4713,52597.3,-4.2
37.0212,-112.4719,52601.6,0.5
37.0213,-112.4725,52610.6,9.3
37.0214,-112.4731,52607.3,6.3
37.0214,-112.4737,52606.8,5.6
37.0215,-112.4743,52601.3,-0.2
37.0216,-112.4749,52601.3,-0.2
37.0217,-112.4755,52609.1,7.6
37.0217,-112.4761,52611.1,9.8
37.0218,-112.4767,52608.1,7.0
37.0219,-112.4772,52613.1,11.9
37.022,-112.4778,52610.8,9.7
37.022,-112.4784,52616.6,15.5
37.0221,-112.479,52618.1,17.1
37.0222,-112.4796,52613.1,12.4
37.0222,-112.4802,52613.6,12.7
37.0223,-112.4808,52618.8,18.1
37.0224,-112.4814,52615.6,14.9
37.0225,-112.482,52616.6,16.0
37.0225,-112.4826,52615.1,14.7
37.0226,-112.4832,52618.3,17.8
37.0227,-112.4838,52621.6,21.4
37.0228,-112.4843,52622.6,22.2
37.0228,-112.4849,52624.6,24.4
37.0229,-112.4855,52616.1,16.0
37.023,-112.4861,52626.1,26.0
37.0231,-112.4867,52625.1,25.3
37.0231,-112.4873,52626.8,27.2
37.0232,-112.4879,52629.8,30.2
37.0233,-112.4885,52626.6,27.5
37.0234,-112.4891,52624.1,24.5
37.0234,-112.4897,52628.4,28.9
37.0235,-112.4902,52633.3,33.7
37.0236,-112.4908,52632.1,32.7
37.0236,-112.4914,52632.1,32.8
37.0237,-112.492,52633.3,34.3
37.0238,-112.4926,52637.8,38.8
37.0239,-112.4932,52638.6,39.4
37.0239,-112.4938,52631.8,32.7
37.024,-112.4944,52638.1,39.0
37.0241,-112.495,52638.3,39.4
37.0242,-112.4956,52634.8,36.0
37.0242,-112.4962,52635.8,37.0
37.0243,-112.4967,52640.3,41.7
37.0244,-112.4973,52638.6,39.8
37.0245,-112.4979,52641.6,43.0
37.0245,-112.4985,52648.8,50.4
37.0246,-112.4991,52641.6,43.0
37.0247,-112.4997,52645.1,46.8
37.0247,-112.5003,52645.6,47.4
37.0248,-112.5009,52645.1,47.1
37.0249,-112.5015,52650.1,52.1
37.025,-112.5021,52649.3,51.4
37.025,-112.5027,52650.6,52.9
37.0251,-112.5033,52649.3,51.6
37.0252,-112.5038,52652.6,55.0
37.0253,-112.5044,52649.8,52.2
37.0253,-112.505,52656.1,58.7
37.0254,-112.5056,52654.3,57.1
37.0255,-112.5062,52653.1,55.8
37.0256,-112.5068,52658.8,61.7
37.0256,-112.5074,52656.8,59.7
37.0257,-112.508,52645.3,48.4
37.0258,-112.5086,52659.1,62.3
37.0258,-112.5092,52658.8,62.0
37.0259,-112.5097,52665.1,68.3
37.026,-112.5103,52662.3,65.6
37.0261,-112.5109,52663.6,67.1
37.0261,-112.5115,52661.1,64.7
37.0262,-112.5121,52664.6,68.4
37.0263,-112.5127,52665.6,69.9
37.0264,-112.5133,52669.3,73.3
37.0264,-112.5139,52663.8,67.7
37.0265,-112.5145,52670.6,74.4
37.0266,-112.5151,52670.6,74.7
37.0267,-112.5157,52667.1,71.3
37.0267,-112.5162,52673.3,78.0
37.0268,-112.5168,52670.1,75.1
37.0269,-112.5174,52673.3,77.9
37.0269,-112.518,52674.6,79.2
37.027,-112.5185,52678.1,83.3
37.027,-112.5191,52675.3,80.3
37.0269,-112.5195,52672.3,77.6
37.0269,-112.52,52673.8,79.1
37.0268,-112.5204,52683.1,88.1
37.0268,-112.5209,52676.8,82.3
37.0267,-112.5214,52673.1,78.4
37.0267,-112.5218,52680.8,86.6
37.0266,-112.5223,52676.1,81.9
37.0266,-112.5227,52673.1,79.2
37.0266,-112.5232,52683.3,89.1
37.0265,-112.5236,52686.3,92.3
37.0265,-112.5241,52683.1,89.7
37.0264,-112.5245,52687.6,94.6
37.0264,-112.525,52688.8,96.1
37.0263,-112.5255,52681.3,88.8
37.0263,-112.5259,52690.1,97.4
37.0262,-112.5264,52687.1,94.4
37.0262,-112.5268,52690.9,98.5
37.0261,-112.5273,52687.8,95.1
37.0261,-112.5277,52690.9,98.4
37.026,-112.5282,52691.6,98.8
37.026,-112.5286,52691.1,98.4
37.0259,-112.5291,52695.3,102.6
37.0259,-112.5296,52694.8,102.4
37.0258,-112.53,52689.8,97.3
37.0258,-112.5305,52688.8,96.5
37.0257,-112.5309,52697.1,104.9
37.0257,-112.5314,52737.3,145.0
37.0256,-112.5318,52750.2,158.2
37.0256,-112.5323,52768.6,176.5
37.0255,-112.5327,52790.9,199.0
37.0255,-112.5332,52804.5,212.7
37.0254,-112.5337,52819.1,227.6
37.0254,-112.5341,52835.8,244.3
37.0253,-112.5346,52854.5,263.2
37.0253,-112.535,52876.6,285.3
37.0252,-112.5355,52853.0,261.7
37.0252,-112.5359,52833.7,242.6
37.0251,-112.5364,52818.7,227.8
37.0251,-112.5368,52802.7,212.2
37.025,-112.5373,52781.3,191.0
37.025,-112.5378,52762.5,172.5
37.0249,-112.5382,52743.7,153.9
37.0249,-112.5387,52726.3,137.0
37.0248,-112.5391,52707.1,117.8
37.0248,-112.5396,52708.1,118.4
37.0248,-112.54,52707.1,116.9
37.0247,-112.5405,52706.6,116.3
37.0247,-112.541,52711.8,122.1
37.0246,-112.5414,52709.6,120.3
37.0246,-112.5419,52703.1,114.8
37.0245,-112.5423,52702.1,114.3
37.0245,-112.5428,52707.1,119.4
37.0244,-112.5432,52697.3,109.8
37.0244,-112.5437,52707.3,119.4
37.0243,-112.5441,52708.6,121.0
37.0243,-112.5446,52704.3,117.0
37.0242,-112.545,52704.1,117.0
37.0242,-112.5455,52702.8,116.1
37.0241,-112.546,52703.1,116.3
37.0241,-112.5464,52698.1,111.8
37.024,-112.5469,52704.8,118.8
37.024,-112.5473,52705.6,119.6
37.0239,-112.5478,52707.6,122.4
37.0239,-112.5482,52690.1,105.3
37.0238,-112.5487,52693.3,108.5
37.0238,-112.5491,52698.6,113.8
37.0237,-112.5496,52699.1,114.6
37.0237,-112.5501,52697.1,112.9
37.0236,-112.5505,52695.3,111.3
37.0236,-112.551,52696.1,112.4
37.0235,-112.5514,52695.3,111.6
37.0235,-112.5519,52690.9,107.2
37.0234,-112.5523,52689.3,105.5
37.0234,-112.5528,52688.3,104.4
37.0233,-112.5532,52682.8,98.7
37.0233,-112.5537,52683.3,99.1
37.0232,-112.5542,52679.8,95.6
37.0232,-112.5546,52680.6,96.1
37.0231,-112.5551,52685.6,100.0
37.0231,-112.5555,52678.6,92.8
37.023,-112.556,52679.6,93.9
37.023,-112.5564,52689.6,103.8
37.023,-112.5569,52682.8,97.1
37.0229,-112.5573,52676.8,91.3
37.0229,-112.5578,52675.8,90.4
37.0228,-112.5583,52673.1,87.7
37.0228,-112.5587,52671.1,85.7
37.0227,-112.5592,52672.6,86.8
37.0227,-112.5596,52674.6,88.9
37.0226,-112.5601,52669.6,84.0
37.0226,-112.5605,52672.6,87.3
37.0225,-112.561,52673.6,88.4
37.0225,-112.5614,52666.8,81.8
37.0224,-112.5619,52672.1,87.5
37.0224,-112.5624,52665.1,80.5
37.0223,-112.5628,52667.1,83.0
37.0223,-112.5633,52665.8,82.3
37.0222,-112.5637,52661.4,79.9
37.0222,-112.5642,52664.1,83.6
37.0221,-112.5646,52667.6,87.7
37.0221,-112.5651,52661.4,81.8
37.022,-112.5655,52662.3,82.8
37.022,-112.566,52660.3,80.5
37.0219,-112.5665,52660.6,80.2
37.0219,-112.5669,52659.6,78.6
37.0218,-112.5674,52652.8,70.8
37.0218,-112.5678,52660.8,78.3
37.0217,-112.5683,52655.1,72.0
37.0217,-112.5687,52653.6,70.3
37.0216,-112.5692,52651.3,67.8
37.0216,-112.5696,52648.8,65.5
37.0215,-112.5701,52650.3,67.1
37.0215,-112.5706,52653.3,70.2
37.0214,-112.571,52647.1,64.0
37.0214,-112.5715,52645.8,62.8
37.0213,-112.5719,52642.8,59.8
37.0213,-112.5724,52648.6,65.6
37.0212,-112.5728,52635.1,52.3
37.0212,-112.5733,52644.1,61.3
37.0212,-112.5737,52647.3,64.7
37.0211,-112.5742,52639.3,56.8
37.0211,-112.5747,52645.3,63.0
37.021,-112.5751,52637.1,54.8
37.021,-112.5756,52640.3,58.3
37.0209,-112.576,52637.3,55.3
37.0209,-112.5765,52635.3,53.3
37.0208,-112.5769,52639.3,57.6
37.0208,-112.5774,52633.1,51.4
37.0207,-112.5778,52636.3,54.9
37.0207,-112.5783,52636.6,55.3
37.0206,-112.5788,52633.8,52.9
37.0206,-112.5792,52628.6,47.8
37.0205,-112.5797,52637.3,57.0
37.0205,-112.5801,52637.3,57.2
37.0204,-112.5806,52632.3,52.8
37.0204,-112.581,52631.8,52.4
37.0203,-112.5815,52630.1,52.0
37.0203,-112.5819,52631.6,54.5
37.0202,-112.5824,52627.3,50.2
37.0202,-112.5828,52628.6,50.4
37.0201,-112.5833,52625.1,46.2
37.0201,-112.5838,52625.3,46.5
37.02,-112.5842,52625.3,46.3
37.02,-112.5847,52628.1,49.1
37.0199,-112.5851,52627.8,48.6
37.0199,-112.5856,52623.1,44.1
37.0198,-112.586,52627.6,48.6
37.0198,-112.5865,52622.1,43.4
37.0197,-112.5869,52625.1,46.7
37.0197,-112.5874,52627.3,49.0
37.0196,-112.5879,52622.1,44.3
37.0196,-112.5883,52618.1,40.4
37.0195,-112.5888,52621.6,45.3
37.0195,-112.5892,52618.6,42.7
37.0194,-112.5897,52619.8,44.2
37.0194,-112.5901,52622.1,47.1
37.0193,-112.5906,52620.1,45.4
37.0193,-112.591,52623.8,49.1
37.0192,-112.5915,52619.8,45.5
37.0192,-112.592,52613.6,39.5
37.0192,-112.5924,52614.1,40.2
37.0191,-112.5929,52616.8,44.0
37.0191,-112.5933,52618.1,45.3
37.019,-112.5938,52619.6,47.1
37.019,-112.5942,52618.6,46.1
37.0189,-112.5947,52612.1,39.8
37.0189,-112.5951,52606.1,33.6
37.0188,-112.5956,52614.6,42.1
37.0188,-112.5961,52613.6,41.1
37.0187,-112.5965,52612.6,40.1
37.0187,-112.597,52614.6,42.1
37.0186,-112.5974,52609.6,37.3
37.0186,-112.5979,52610.1,38.0
37.0185,-112.5983,52614.3,42.2
37.0185,-112.5988,52609.3,37.2
37.0184,-112.5992,52604.8,32.6
37.0184,-112.5997,52606.6,34.7
37.0183,-112.6002,52604.8,32.8
37.0183,-112.6006,52605.8,34.0
37.0182,-112.6011,52610.1,38.5
37.0182,-112.6015,52606.1,35.0
37.0181,-112.602,52608.8,37.8
37.0181,-112.6024,52602.8,31.7
37.018,-112.6029,52607.3,36.3
37.018,-112.6034,52605.1,34.3
37.0179,-112.6038,52605.8,35.0
37.0179,-112.6043,52603.8,32.2
37.0178,-112.6047,52600.6,29.3
37.0178,-112.6052,52604.6,33.9
37.0177,-112.6056,52603.6,33.4
37.0177,-112.6061,52604.6,34.2
37.0176,-112.6065,52602.6,31.6
37.0176,-112.607,52601.1,30.2
37.0175,-112.6075,52597.3,26.7
37.0175,-112.6079,52601.8,31.3
37.0174,-112.6084,52599.1,28.7
37.0174,-112.6088,52602.8,33.1
37.0174,-112.6093,52607.1,37.5
37.0173,-112.6097,52607.1,37.2
37.0173,-112.6102,52600.3,30.1
37.0172,-112.6106,52601.6,31.8
37.0172,-112.6111,52608.3,38.7
37.0171,-112.6115,52595.4,26.1
37.0171,-112.612,52606.1,37.0
37.017,-112.6125,52605.1,35.9
37.017,-112.6129,52601.6,32.5
37.0169,-112.6134,52604.6,36.0
37.0169,-112.6138,52608.8,41.1
37.0168,-112.6143,52607.3,39.5
37.0168,-112.6147,52608.6,41.2
37.0167,-112.6152,52606.1,39.0
37.0167,-112.6156,52609.3,42.4
37.0166,-112.6161,52607.3,40.4
37.0166,-112.6166,52609.8,42.9
37.0165,-112.617,52606.1,39.3
37.0165,-112.6175,52610.1,43.5
37.0164,-112.6179,52618.8,52.2
37.0164,-112.6184,52608.6,42.2
37.0163,-112.6188,52612.1,46.3
37.0163,-112.6193,52607.6,42.1
37.0162,-112.6197,52609.8,44.7
37.0162,-112.6202,52617.3,52.3
37.0161,-112.6207,52607.3,42.5
37.0161,-112.6211,52605.6,40.6
37.016,-112.6216,52611.3,46.7
37.016,-112.622,52603.6,39.7
37.0159,-112.6225,52609.6,46.2
37.0159,-112.6229,52608.1,44.9
37.0158,-112.6234,52611.6,48.4
37.0158,-112.6238,52611.3,48.3
37.0157,-112.6243,52609.8,46.5
37.0157,-112.6248,52613.3,50.3
37.0156,-112.6252,52606.3,43.1
37.0156,-112.6257,52610.8,47.7
37.0156,-112.6261,52610.3,46.8
37.0155,-112.6266,52606.1,41.9
37.0155,-112.627,52608.8,43.0
37.0154,-112.6275,52607.3,41.2
37.0154,-112.6279,52616.1,50.0
37.0153,-112.6284,52614.8,48.8
37.0153,-112.6289,52608.3,42.7
37.0152,-112.6293,52607.6,42.3
37.0152,-112.6298,52610.3,45.6
37.0151,-112.6302,52614.3,49.7
37.0151,-112.6307,52610.1,44.7
37.015,-112.6311,52606.1,40.6
37.015,-112.6316,52609.6,44.3
37.015,-112.6321,52612.3,47.1
37.0149,-112.6326,52608.8,44.1
37.015,-112.6332,52606.3,41.6
37.015,-112.6337,52610.8,46.5
37.015,-112.6343,52610.8,46.7
37.015,-112.6349,52612.1,48.5
37.015,-112.6355,52613.1,49.7
37.0151,-112.636,52611.8,48.5
37.0151,-112.6366,52601.3,38.3
37.0151,-112.6372,52604.1,41.1
37.0151,-112.6377,52608.3,45.5
37.0151,-112.6383,52601.6,38.7
37.0151,-112.6389,52605.3,42.6
37.0152,-112.6394,52606.1,43.3
37.0152,-112.64,52601.1,38.6
37.0152,-112.6406,52598.9,36.6
37.0152,-112.6412,52599.1,36.4
37.0152,-112.6417,52600.1,37.5
37.0153,-112.6423,52586.6,24.1
37.0153,-112.6429,52596.8,34.4
37.0153,-112.6434,52597.8,35.3
37.0153,-112.644,52596.3,33.9
37.0153,-112.6446,52598.1,35.8
37.0154,-112.6451,52596.3,34.2
37.0154,-112.6457,52592.6,30.9
37.0154,-112.6463,52592.3,30.8
37.0154,-112.6469,52589.8,28.6
37.0154,-112.6474,52588.1,27.0
37.0155,-112.648,52593.1,32.3
37.0155,-112.6486,52589.3,29.0
37.0155,-112.6491,52586.3,26.2
37.0155,-112.6497,52583.6,24.2
37.0156,-112.6503,52587.1,28.7
37.0156,-112.6509,52586.6,29.1
37.0156,-112.6514,52588.6,31.2
37.0156,-112.652,52585.8,26.9
37.0156,-112.6526,52587.3,32.4
37.0156,-112.6531,52583.1,29.3
37.0157,-112.6537,52581.1,27.3
37.0157,-112.6543,52578.8,25.0
37.0157,-112.6548,52577.3,22.7
37.0157,-112.6554,52577.8,23.2
37.0157,-112.656,52581.3,26.8
37.0158,-112.6565,52582.1,27.2
37.0158,-112.6571,52578.1,22.6
37.0158,-112.6577,52574.6,18.6
37.0158,-112.6583,52574.1,17.7
37.0158,-112.6588,52570.6,14.2
37.0159,-112.6594,52577.3,19.9
37.0159,-112.66,52578.6,21.1
37.0159,-112.6605,52571.8,14.2
37.0159,-112.6611,52578.8,21.4
37.0159,-112.6617,52574.3,17.2
37.016,-112.6623,52577.1,20.1
37.016,-112.6628,52577.6,21.1
37.016,-112.6634,52576.3,19.9
37.016,-112.664,52575.1,18.6
37.016,-112.6645,52567.8,11.6
37.0161,-112.6651,52568.3,12.0
37.0161,-112.6657,52567.3,11.1
37.0161,-112.6662,52572.1,15.9
37.0161,-112.6668,52572.6,16.7
37.0161,-112.6674,52571.6,15.8
37.0162,-112.668,52572.8,17.0
37.0162,-112.6685,52567.3,11.3
37.0162,-112.6691,52566.3,10.5
37.0162,-112.6697,52568.3,12.7
37.0162,-112.6702,52567.6,11.9
37.0163,-112.6708,52567.8,12.1
37.0163,-112.6714,52570.1,14.2
37.0163,-112.6719,52571.3,15.7
37.0163,-112.6725,52567.6,12.1
37.0163,-112.6731,52570.6,15.4
37.0164,-112.6737,52568.3,13.3
37.0164,-112.6742,52570.8,16.0
37.0164,-112.6748,52566.3,11.8
37.0164,-112.6754,52569.6,15.1
37.0164,-112.6759,52570.1,16.0
37.0165,-112.6765,52570.6,16.6
37.0165,-112.6771,52570.8,17.1
37.0165,-112.6777,52566.6,13.1
37.0165,-112.6782,52569.6,16.1
37.0165,-112.6788,52568.3,14.9
37.0166,-112.6794,52573.1,19.5
37.0166,-112.6799,52569.6,15.8
37.0166,-112.6805,52569.1,14.9
37.0166,-112.6811,52564.6,10.4
37.0166,-112.6816,52570.6,16.7
37.0167,-112.6822,52575.1,21.1
37.0167,-112.6828,52562.6,8.7
37.0167,-112.6834,52563.8,9.9
37.0167,-112.6839,52567.8,14.0
37.0167,-112.6845,52570.1,16.2
37.0168,-112.6851,52569.6,16.0
37.0168,-112.6856,52576.8,23.4
37.0168,-112.6862,52570.6,17.3
37.0168,-112.6868,52570.8,17.9
37.0168,-112.6873,52568.1,15.5
37.0169,-112.6879,52569.6,17.2
37.0169,-112.6885,52569.6,17.4
37.0169,-112.6891,52572.8,20.6
37.0169,-112.6896,52573.1,21.1
37.0169,-112.6902,52571.3,19.4
37.017,-112.6908,52568.8,17.0
37.017,-112.6913,52572.8,21.1
37.017,-112.6919,52564.1,12.6
37.017,-112.6925,52568.8,17.3
37.017,-112.6931,52570.3,19.1
37.0171,-112.6936,52576.1,25.1
37.0171,-112.6942,52570.6,19.7
37.0171,-112.6948,52567.8,17.2
37.0171,-112.6953,52568.6,18.0
37.0171,-112.6959,52575.6,25.2
37.0172,-112.6965,52570.3,20.2
37.0172,-112.697,52569.1,19.4
37.0172,-112.6976,52572.6,24.3
37.0172,-112.6982,52574.8,27.0
37.0172,-112.6987,52575.8,28.4
37.0173,-112.6993,52566.8,19.3
37.0173,-112.6999,52571.3,23.7
37.0173,-112.7005,52572.8,25.0
37.0173,-112.701,52572.6,24.2
37.0173,-112.7016,52565.6,17.3
37.0174,-112.7022,52570.3,21.8
37.0174,-112.7027,52573.6,25.1
37.0174,-112.7033,52574.8,24.8
37.0174,-112.7039,52564.3,14.7
37.0174,-112.7044,52571.1,21.5
37.0175,-112.7049,52570.8,21.2
37.0175,-112.7054,52563.8,14.2
37.0175,-112.7058,52570.8,21.4
37.0176,-112.7062,52570.3,21.2
37.0176,-112.7066,52571.1,22.6
37.0177,-112.7069,52571.6,23.1
37.0177,-112.7073,52569.8,21.5
37.0178,-112.7077,52578.3,30.4
37.0178,-112.7081,52572.8,24.8
37.0178,-112.7085,52572.6,24.7
37.0179,-112.7089,52577.8,29.8
37.0179,-112.7092,52574.6,26.6
37.018,-112.7096,52571.3,23.7
37.018,-112.71,52579.6,32.2
37.018,-112.7104,52571.1,23.9
37.0181,-112.7108,52573.6,26.6
37.0181,-112.7111,52572.6,25.8
37.0182,-112.7115,52575.1,28.5
37.0182,-112.7119,52572.8,26.1
37.0183,-112.7123,52570.1,23.1
37.0183,-112.7127,52573.1,26.3
37.0183,-112.713,52575.8,29.0
37.0184,-112.7134,52575.3,28.5
37.0184,-112.7138,52569.3,22.8
37.0185,-112.7142,52573.6,27.1
37.0185,-112.7146,52569.8,23.5
37.0185,-112.7149,52561.6,15.4
37.0186,-112.7153,52569.3,23.0
37.0186,-112.7157,52564.1,18.0
37.0187,-112.7161,52566.3,19.9
37.0187,-112.7165,52566.1,19.5
37.0188,-112.7169,52562.6,16.1
37.0188,-112.7172,52568.1,21.7
37.0188,-112.7176,52566.1,20.0
37.0189,-112.718,52564.3,18.3
37.0189,-112.7184,52562.8,17.0
37.019,-112.7188,52565.3,19.6
37.019,-112.7191,52563.8,17.9
37.019,-112.7195,52559.8,13.7
37.0191,-112.7199,52559.3,13.4
37.0191,-112.7203,52559.1,13.1
37.0192,-112.7207,52558.8,13.0
37.0192,-112.721,52561.1,15.2
37.0192,-112.7214,52559.1,13.1
37.0193,-112.7218,52554.8,8.9
37.0193,-112.7222,52557.6,11.8
37.0194,-112.7226,52558.8,13.0
37.0194,-112.7229,52559.3,13.5
37.0195,-112.7233,52552.8,6.8
37.0195,-112.7237,52559.6,13.9
37.0195,-112.7241,52555.8,10.0
37.0196,-112.7245,52554.6,9.0
37.0196,-112.7249,52554.3,8.5
37.0197,-112.7252,52545.1,-0.6
37.0197,-112.7256,52550.8,5.2
37.0197,-112.726,52544.6,-0.9
37.0198,-112.7264,52545.3,-0.3
37.0198,-112.7268,52550.3,4.8
37.0199,-112.7271,52543.3,-2.2
37.0199,-112.7275,52550.8,5.6
37.02,-112.7279,52541.1,-4.1
37.02,-112.7283,52545.3,0.0
37.02,-112.7287,52546.3,1.3
37.0201,-112.729,52544.8,-0.3
37.0201,-112.7294,52540.6,-4.6
37.0202,-112.7298,52542.3,-2.8
37.0202,-112.7302,52538.3,-6.8
37.0202,-112.7306,52541.6,-3.2
37.0203,-112.7309,52536.8,-8.1
37.0203,-112.7313,52536.1,-8.8
37.0204,-112.7317,52536.6,-8.2
37.0204,-112.7321,52531.1,-13.7
37.0205,-112.7325,52534.8,-9.8
37.0205,-112.7329,52528.1,-16.4
37.0205,-112.7332,52536.6,-7.9
37.0206,-112.7336,52522.8,-21.6
37.0206,-112.734,52528.1,-16.2
37.0207,-112.7344,52527.6,-16.8
37.0207,-112.7348,52525.8,-18.3
37.0207,-112.7351,52524.1,-20.0
37.0208,-112.7355,52529.1,-15.0
37.0208,-112.7359,52522.8,-21.3
37.0209,-112.7363,52520.6,-23.5
37.0209,-112.7367,52522.6,-21.4
37.021,-112.737,52522.6,-21.4
37.021,-112.7374,52518.6,-25.4
37.021,-112.7378,52522.3,-21.5
37.0211,-112.7382,52523.3,-20.6
