X,Y,Measurement
-9999.9,QA,261.7
-9999.9,QA,242.6
-9999.9,QA,227.8
-9999.9,QA,212.2
-9999.9,QA,191.0
-9999.9,QA,172.5
-9999.9,QA,153.9
-9999.9,QA,137.0
-9999.9,QA,117.8
-9999.9,QA,118.4
-9999.9,QA,116.9
-9999.9,QA,116.3
-9999.9,QA,122.1
-9999.9,QA,120.3
-9999.9,QA,114.8
-9999.9,QA,114.3
-9999.9,QA,119.4
-9999.9,QA,109.8
-9999.9,QA,119.4
-9999.9,QA,121.0
-9999.9,QA,117.0
-9999.9,QA,117.0
-9999.9,QA,116.1
-9999.9,QA,116.3
-9999.9,QA,111.8
-9999.9,QA,118.8
-9999.9,QA,119.6
-9999.9,TRMO,122.4
-9999.9,TRMO,105.3
-9999.9,TRMO,108.5
-9999.9,TRMO,113.8
-9999.9,TRMO,114.6
-9999.9,TRMO,112.9
-9999.9,TRMO,111.3
-9999.9,TRMO,112.4
-9999.9,TRMO,111.6
-9999.9,TRMO,107.2
-9999.9,TRMO,105.5
-9999.9,TRMO,104.4
-9999.9,TRMO,98.7
-9999.9,QA,99.1
-9999.9,QA,95.6
-9999.9,QA,96.1
-9999.9,QA,100.0
-9999.9,QA,92.8
-9999.9,QA,93.9
-9999.9,QA,103.8
-9999.9,QA,97.1
-9999.9,QA,91.3
-9999.9,QA,90.4
-9999.9,TRC,87.7
-9999.9,TRC,85.7
-9999.9,TRC,86.8
-9999.9,TRC,88.9
-9999.9,TRC,84.0
-9999.9,TRC,87.3
-9999.9,TRC,88.4
-9999.9,TRMO,81.8
-9999.9,TRMO,87.5
-9999.9,TRMO,80.5
-9999.9,TRMO,83.0
-9999.9,TRMO,82.3
-9999.9,TRMO,79.9
-9999.9,TRMO,83.6
-9999.9,TRMO,87.7
-9999.9,JTRK,81.8
-9999.9,JTRK,82.8
-9999.9,JTRK,80.5
-9999.9,JTRK,80.2
-9999.9,JTRK,78.6
-9999.9,JTRK,70.8
-9999.9,JTRK,78.3
-9999.9,JTRK,72.0
-9999.9,JTRK,70.3
-9999.9,JTRK,67.8
-9999.9,JTRK,65.5
-9999.9,JTRK,67.1
-9999.9,JTRK,70.2
-9999.9,JTRK,64.0
-9999.9,JTRK,62.8
-9999.9,JTRK,59.8
-9999.9,JTRK,65.6
-9999.9,JTRK,52.3
-9999.9,JTRK,61.3
-9999.9,JTRK,64.7
-9999.9,JTRK,56.8
-9999.9,JTRK,63.0
-9999.9,JTRK,54.8
-9999.9,JTRK,58.3
-9999.9,JTRK,55.3
-9999.9,JTRK,53.3
-9999.9,JTRK,57.6
-9999.9,JTRK,51.4
-9999.9,JTRK,54.9
-9999.9,JTRK,55.3
-9999.9,JTRK,52.9
-9999.9,JNA,47.8
-9999.9,JNA,57.0
-9999.9,JNA,57.2
-9999.9,JNA,52.8
-9999.9,JNA,52.4
-9999.9,JNA,52.0
-9999.9,JNA,54.5
-9999.9,JNA,50.2
-9999.9,JNA,50.4
-9999.9,JNA,46.2
-9999.9,JNA,46.5
-9999.9,JNA,46.3
-9999.9,JNA,49.1
-9999.9,JNA,48.6
-9999.9,JNA,44.1
-9999.9,JNA,48.6
-9999.9,JNA,43.4
-9999.9,JNA,46.7
-9999.9,JNA,49.0
-9999.9,JNA,44.3
-9999.9,JNA,40.4
-9999.9,JNA,45.3
-9999.9,JNA,42.7
-9999.9,JNA,44.2
-9999.9,JNA,47.1
-9999.9,JNA,45.4
-9999.9,JNA,49.1
-9999.9,JNA,45.5
-9999.9,JNA,39.5
-9999.9,JNA,40.2
-9999.9,JTRK,44.0
-9999.9,JTRK,45.3
-9999.9,JTRK,47.1
-9999.9,JTRK,46.1
-9999.9,JTRK,39.8
-9999.9,JTRK,33.6
-9999.9,JTRK,42.1
-9999.9,JTRK,41.1
-9999.9,JTRK,40.1
-9999.9,QA,42.1
-9999.9,QA,37.3
-9999.9,QA,38.0
-9999.9,QA,42.2
-9999.9,QA,37.2
-9999.9,QA,32.6
-9999.9,QA,34.7
-9999.9,QA,32.8
-9999.9,QA,34.0
-9999.9,QA,38.5
-9999.9,QA,35.0
-9999.9,QA,37.8
-9999.9,QA,31.7
-9999.9,QA,36.3
-9999.9,QA,34.3
-9999.9,QA,35.0
-9999.9,QA,32.2
-9999.9,QA,29.3
-9999.9,QA,33.9
-9999.9,QA,33.4
-9999.9,QA,34.2
-9999.9,QA,31.6
-9999.9,QA,30.2
-9999.9,QA,26.7
-9999.9,QA,31.3
-9999.9,QA,28.7
-9999.9,QA,33.1
-9999.9,QA,37.5
-9999.9,QA,37.2
-9999.9,QA,30.1
-9999.9,QA,31.8
-9999.9,QA,38.7
-9999.9,QA,26.1
-9999.9,QA,37.0
-9999.9,QA,35.9
-9999.9,QA,32.5
-9999.9,QA,36.0
-9999.9,QA,41.1
-9999.9,QA,39.5
-9999.9,QA,41.2
-9999.9,QA,39.0
-9999.9,QA,42.4
-9999.9,QA,40.4
-9999.9,QA,42.9
-9999.9,QA,39.3
-9999.9,QA,43.5
-9999.9,QA,52.2
-9999.9,QA,42.2
-9999.9,QA,46.3
-9999.9,QA,42.1
-9999.9,QA,44.7
-9999.9,QA,52.3
-9999.9,QA,42.5
-9999.9,QA,40.6
-9999.9,QA,46.7
-9999.9,QA,39.7
-9999.9,QA,46.2
-9999.9,QA,44.9
-9999.9,QA,48.4
-9999.9,QA,48.3
-9999.9,QA,46.5
-9999.9,QA,50.3
-9999.9,QA,43.1
-9999.9,QA,47.7
-9999.9,QA,46.8
-9999.9,QA,41.9
-9999.9,QA,43.0
-9999.9,QA,41.2
-9999.9,QA,50.0
-9999.9,QA,48.8
-9999.9,QA,42.7
-9999.9,QA,42.3
-9999.9,QA,45.6
-9999.9,TRMO,49.7
-9999.9,TRMO,44.7
-9999.9,TRMO,40.6
-9999.9,TRMO,44.3
-9999.9,TRMO,47.1
-9999.9,TRMO,44.1
-9999.9,TRMO,41.6
-9999.9,TRMO,46.5
-9999.9,TRMO,46.7
-9999.9,TRMO,48.5
-9999.9,TRMO,49.7
-9999.9,TRMO,48.5
-9999.9,TRMO,38.3
-9999.9,TRMO,41.1
-9999.9,TRMO,45.5
-9999.9,JTRK,38.7
-9999.9,JTRK,42.6
-9999.9,JTRK,43.3
-9999.9,JTRK,38.6
-9999.9,JTRK,36.6
-9999.9,JTRK,36.4
-9999.9,JTRK,37.5
-9999.9,JTRK,24.1
-9999.9,JTRK,34.4
-9999.9,JTRK,35.3
-9999.9,JTRK,33.9
-9999.9,JTRK,35.8
-9999.9,JTRK,34.2
-9999.9,JTRK,30.9
-9999.9,JTRK,30.8
-9999.9,JTRK,28.6
-9999.9,JTRK,27.0
-9999.9,JTRK,32.3
-9999.9,JTRK,29.0
-9999.9,JTRK,26.2
-9999.9,JTRK,24.2
-9999.9,JTRK,28.7
-9999.9,JTRK,29.1
-9999.9,JTRK,31.2
-9999.9,JTRK,26.9
-9999.9,JTRK,32.4
-9999.9,JTRK,29.3
-9999.9,JTRK,27.3
-9999.9,JTRK,25.0
-9999.9,JTRK,22.7
-9999.9,JTRK,23.2
-9999.9,JTRK,26.8
-9999.9,JTRK,27.2
-9999.9,JTRK,22.6
-9999.9,JTRK,18.6
-9999.9,JTRK,17.7
-9999.9,JTRK,14.2
-9999.9,JTRK,19.9
-9999.9,JTRK,21.1
-9999.9,JTRK,14.2
-9999.9,JTRK,21.4
-9999.9,JTRK,17.2
-9999.9,JTRK,20.1
-9999.9,JTRK,21.1
-9999.9,JTRK,19.9
-9999.9,JTRK,18.6
-9999.9,JTRK,11.6
-9999.9,JNA,12.0
-9999.9,JNA,11.1
-9999.9,JNA,15.9
-9999.9,JNA,16.7
-9999.9,JNA,15.8
-9999.9,JNA,17.0
-9999.9,JNA,11.3
-9999.9,JNA,10.5
-9999.9,JNA,12.7
-9999.9,JNA,11.9
-9999.9,JNA,12.1
-9999.9,JNA,14.2
-9999.9,JNA,15.7
-9999.9,JNA,12.1
-9999.9,JNA,15.4
-9999.9,JNA,13.3
-9999.9,JNA,16.0
-9999.9,JNA,11.8
-9999.9,JNA,15.1
-9999.9,JNA,16.0
-9999.9,JNA,16.6
-9999.9,JNA,17.1
-9999.9,JNA,13.1
-9999.9,JNA,16.1
-9999.9,JNA,14.9
-9999.9,JNA,19.5
-9999.9,JNA,15.8
-9999.9,JNA,14.9
-9999.9,JNA,10.4
-9999.9,JNA,16.7
-9999.9,JNA,21.1
-9999.9,JNA,8.7
-9999.9,JNA,9.9
-9999.9,JNA,14.0
-9999.9,JNA,16.2
-9999.9,JNA,16.0
-9999.9,JNA,23.4
-9999.9,JNA,17.3
-9999.9,JNA,17.9
-9999.9,JNA,15.5
-9999.9,JNA,17.2
-9999.9,JNA,17.4
-9999.9,JNA,20.6
-9999.9,JNA,21.1
-9999.9,JNA,19.4
-9999.9,JNA,17.0
-9999.9,JNA,21.1
-9999.9,JNA,12.6
-9999.9,JNA,17.3
-9999.9,JNA,19.1
-9999.9,JNA,25.1
-9999.9,JNA,19.7
-9999.9,JNA,17.2
-9999.9,JNA,18.0
-9999.9,JNA,25.2
-9999.9,JNA,20.2
-9999.9,JNA,19.4
-9999.9,JNA,24.3
-9999.9,JNA,27.0
-9999.9,JNA,28.4
-9999.9,JNA,19.3
-9999.9,JNA,23.7
-9999.9,JNA,25.0
-9999.9,JNA,24.2
-9999.9,JNA,17.3
-9999.9,JNA,21.8
-9999.9,JNA,25.1
-9999.9,JNA,24.8
-9999.9,JNA,14.7
-9999.9,JNA,21.5
-9999.9,JNA,21.2
-9999.9,JNA,14.2
-9999.9,JNA,21.4
-9999.9,JNA,21.2
-9999.9,JNA,22.6
-9999.9,JNA,23.1
-9999.9,JNA,21.5
-9999.9,JNA,30.4
-9999.9,JNA,24.8
-9999.9,JNA,24.7
-9999.9,JNA,29.8
-9999.9,JNA,26.6
-9999.9,JNA,23.7
-9999.9,JNA,32.2
-9999.9,JNA,23.9
-9999.9,JNA,26.6
-9999.9,JTRK,25.8
-9999.9,JTRK,28.5
-9999.9,JTRK,26.1
-9999.9,JTRK,23.1
-9999.9,JTRK,26.3
-9999.9,JTRK,29.0
-9999.9,JTRK,28.5
-9999.9,JTRK,22.8
-9999.9,QA,27.1
-9999.9,QA,23.5
-9999.9,QA,15.4
-9999.9,QA,23.0
-9999.9,QA,18.0
-9999.9,QA,19.9
-9999.9,QA,19.5
-9999.9,QA,16.1
-9999.9,QA,21.7
-9999.9,QA,20.0
-9999.9,QA,18.3
-9999.9,QA,17.0
-9999.9,QA,19.6
-9999.9,QA,17.9
-9999.9,QA,13.7
-9999.9,QA,13.4
-9999.9,QA,13.1
-9999.9,QA,13.0
-9999.9,QDS,15.2
-9999.9,QDS,13.1
-9999.9,QDS,8.9
-9999.9,QDS,11.8
-9999.9,QDS,13.0
-9999.9,QDS,13.5
-9999.9,QDS,6.8
-9999.9,QDS,13.9
-9999.9,QDS,10.0
-9999.9,QDS,9.0
-9999.9,QDS,8.5
-9999.9,QDS,-0.6
-9999.9,QDS,5.2
-9999.9,QDS,-0.9
-9999.9,QDS,-0.3
-9999.9,QDS,4.8
-9999.9,QDS,-2.2
-9999.9,QDS,5.6
-9999.9,QDS,-4.1
-9999.9,QDS,0.0
-9999.9,QDS,1.3
-9999.9,QDS,-0.3
-9999.9,QDS,-4.6
-9999.9,QDS,-2.8
-9999.9,QDS,-6.8
-9999.9,QDS,-3.2
-9999.9,QDS,-8.1
-9999.9,QDS,-8.8
-9999.9,QDS,-8.2
-9999.9,QDS,-13.7
-9999.9,QDS,-9.8
-9999.9,QDS,-16.4
-9999.9,QDS,-7.9
-9999.9,QDS,-21.6
-9999.9,QDS,-16.2
-9999.9,QDS,-16.8
-9999.9,QDS,-18.3
-9999.9,QDS,-20.0
-9999.9,QDS,-15.0
-9999.9,QDS,-21.3
-9999.9,QDS,-23.5
-9999.9,QA,-21.4
-9999.9,QA,-21.4
-9999.9,QA,-25.4
-9999.9,QA,-21.5
-9999.9,QA,-20.6
-9999.9,QA,-29.0
-9999.9,QA,-26.4
-9999.9,QA,-28.1
-9999.9,QA,-32.7
-9999.9,QA,-31.5
-9999.9,QA,-29.9
-9999.9,QA,-32.0
-9999.9,QA,-34.0
-9999.9,QA,-38.1
-9999.9,QA,-38.5
-9999.9,QA,-37.1
-9999.9,QA,-37.5
-9999.9,QA,-42.7
-9999.9,QA,-43.4
-9999.9,QA,-43.7
-9999.9,QA,-41.1
-9999.9,QA,-47.9
-9999.9,QA,-42.1
-9999.9,QA,-45.9
-9999.9,QA,-47.2
-9999.9,QA,-47.9
-9999.9,QA,-51.2
-9999.9,QA,-54.2
-9999.9,QA,-45.3
-9999.9,QA,-48.8
-9999.9,QA,-52.3
-9999.9,QA,-50.3
-9999.9,QA,-51.8
-9999.9,QA,-49.1
-9999.9,QA,-57.7
-9999.9,QA,-55.6
-9999.9,QA,-62.2
-9999.9,QA,-58.6
-9999.9,QA,-60.9
-9999.9,QA,-69.8
-9999.9,QA,-55.5
-9999.9,QA,-61.3
-9999.9,QA,-62.9
-9999.9,QA,-61.3
-9999.9,QA,-73.1
-9999.9,QA,-64.3
-9999.9,QA,-65.8
-9999.9,QA,-64.1
-9999.9,QA,-69.8
-9999.9,QA,-69.6
-9999.9,QA,-64.1
-9999.9,QA,-71.4
-9999.9,QA,-72.6
-9999.9,QA,-74.6
-9999.9,QA,-67.4
-9999.9,QA,-65.6
-9999.9,QA,-72.7
-9999.9,QA,-74.3
-9999.9,QA,-69.1
-9999.9,QA,-77.5
-9999.9,QA,-73.9
-9999.9,QA,-81.0
-9999.9,QA,-80.4
-9999.9,QA,-77.2
-9999.9,QA,-81.4
-9999.9,QA,-79.2
-9999.9,QA,-82.1
-9999.9,QA,-88.8
-9999.9,QA,-78.5
-9999.9,QA,-80.3
-9999.9,QA,-86.4
-9999.9,QA,-91.9
-9999.9,QA,-87.4
-9999.9,QA,-85.9
-9999.9,QA,-95.9
-9999.9,QA,-84.7
-9999.9,QA,-91.3
-9999.9,QA,-91.4
-9999.9,QA,-88.6
-9999.9,QA,-89.3
-9999.9,QA,-89.5
-9999.9,QA,-97.9
-9999.9,QA,-91.8
-9999.9,QA,-91.8
-9999.9,QA,-95.6
-9999.9,QA,-99.6
-9999.9,QA,-93.3
-9999.9,QA,-103.6
-9999.9,QA,-102.7
-9999.9,QA,-105.7
-9999.9,QA,-101.2
-9999.9,QA,-99.1
-9999.9,QA,-98.7
-9999.9,QA,-99.0
-9999.9,QA,-94.7
-9999.9,QA,-102.8
-9999.9,QA,-103.0
-9999.9,QA,-109.7
-9999.9,QA,-110.0
-9999.9,QA,-102.8
-9999.9,QA,-101.1
-9999.9,QA,-107.1
-9999.9,QA,-105.9
-9999.9,QA,-112.0
-9999.9,QA,-105.7
-9999.9,QA,-105.9
-9999.9,QA,-105.7
-9999.9,QA,-106.8
-9999.9,QA,-104.9
-9999.9,QA,-112.1
-9999.9,QA,-106.8
-9999.9,QA,-111.2
-9999.9,QA,-111.6
-9999.9,QA,-109.3
-9999.9,QA,-109.9
-9999.9,QA,-113.2
-9999.9,QA,-113.6
-9999.9,QA,-112.2
-9999.9,QA,-112.4
-9999.9,QA,-113.1
-9999.9,QA,-111.9
-9999.9,QA,-115.4
-9999.9,QA,-115.2
-9999.9,QA,-111.8
-9999.9,QA,-118.6
-9999.9,QA,-121.6
-9999.9,QA,-118.5
-9999.9,QA,-118.4
-9999.9,QA,-114.7
-9999.9,QA,-119.1
-9999.9,QA,-115.9
-9999.9,QA,-122.1
-9999.9,QA,-121.5
-9999.9,QA,-124.7
-9999.9,QA,-121.1
-9999.9,QA,-120.5
-9999.9,QA,-125.0
-9999.9,QA,-124.4
-9999.9,QA,-125.7
-9999.9,QA,-126.5
-9999.9,QA,-124.8
-9999.9,QA,-123.0
-9999.9,QA,-127.6
-9999.9,QA,-129.2
-9999.9,QA,-131.4
-9999.9,QA,-131.9
-9999.9,QA,-132.3
-9999.9,QA,-129.5
-9999.9,QA,-129.4
-9999.9,QA,-136.2
-9999.9,QA,-135.1
-9999.9,QA,-127.1
-9999.9,QA,-131.7
-9999.9,QA,-137.3
-9999.9,QA,-134.5
-9999.9,QA,-135.7
-9999.9,QA,-132.7
-9999.9,QA,-137.8
-9999.9,QA,-135.7
-9999.9,QA,-137.8
-9999.9,QA,-144.7
-9999.9,QA,-136.6
-9999.9,QA,-135.6
-9999.9,QA,-139.9
-9999.9,QA,-146.3
-9999.9,QA,-141.7
-9999.9,QA,-141.4
-9999.9,QA,-146.0
-9999.9,QA,-148.2
-9999.9,QA,-143.0
-9999.9,QA,-145.5
-9999.9,QA,-146.4
-9999.9,QA,-145.3
-9999.9,QA,-144.3
-9999.9,QA,-152.7
-9999.9,QA,-147.9
-9999.9,QA,-147.2
-9999.9,QA,-149.6
-9999.9,QA,-153.7
-9999.9,QA,-151.7
-9999.9,QA,-152.4
-9999.9,QA,-153.1
-9999.9,QA,-154.0
-9999.9,QA,-152.1
-9999.9,QA,-153.9
-9999.9,QA,-153.4
-9999.9,QA,-150.1
-9999.9,QA,-157.9
-9999.9,QA,-157.6
-9999.9,QA,-154.8
-9999.9,QA,-156.1
-9999.9,QA,-157.1
-9999.9,QA,-155.6
-9999.9,QA,-157.8
-9999.9,QA,-156.4
-9999.9,QA,-158.6
-9999.9,QA,-152.8
-9999.9,QA,-153.3
-9999.9,QA,-162.7
-9999.9,QA,-159.0
-9999.9,QA,-152.4
-9999.9,QA,-158.1
-9999.9,QA,-161.9
-9999.9,QA,-162.1
-9999.9,QA,-158.2
-9999.9,QA,-155.8
-9999.9,QA,-160.7
-9999.9,QA,-158.1
-9999.9,QA,-161.5
-9999.9,QA,-161.4
-9999.9,QA,-155.7
-9999.9,QA,-158.8
-9999.9,QA,-160.5
-9999.9,QA,-161.4
-9999.9,QA,-164.8
-9999.9,QA,-156.4
-9999.9,QA,-158.8
-9999.9,QA,-162.4
-9999.9,JNA,-154.9
-9999.9,JNA,-162.0
-9999.9,JNA,-158.1
-9999.9,JNA,-161.3
-9999.9,JNA,-157.5
-9999.9,JNA,-158.4
-9999.9,JNA,-156.9
-9999.9,JNA,-158.5
-9999.9,JNA,-162.6
-9999.9,JNA,-157.8
-9999.9,JNA,-155.7
-9999.9,JNA,-151.8
-9999.9,JNA,-159.8
-9999.9,JNA,-158.5
-9999.9,JNA,-152.6
-9999.9,JNA,-159.0
-9999.9,JNA,-158.0
-9999.9,JNA,-153.5
-9999.9,JNA,-151.5
-9999.9,JNA,-150.1
-9999.9,JNA,-152.9
-9999.9,JNA,-152.6
-9999.9,JNA,-153.1
-9999.9,JNA,-149.1
-9999.9,JNA,-150.5
-9999.9,JNA,-148.3
-9999.9,JNA,-155.7
-9999.9,JNA,-151.9
-9999.9,JNA,-146.9
-9999.9,JNA,-154.4
-9999.9,JNA,-148.7
-9999.9,JNA,-148.1
-9999.9,JNA,-145.9
-9999.9,JNA,-143.0
-9999.9,JNA,-147.2
-9999.9,JNA,-145.3
-9999.9,JNA,-140.0
-9999.9,JNA,-145.3
-9999.9,JNA,-150.4
-9999.9,JNA,-141.6
-9999.9,JNA,-144.1
-9999.9,JNA,-146.6
-9999.9,JNA,-144.1
-9999.9,JNA,-143.5
-9999.9,JNA,-140.4
-9999.9,JNA,-135.7
-9999.9,JNA,-146.8
-9999.9,JNA,-145.8
-9999.9,JNA,-135.1
-9999.9,JNA,-140.6
-9999.9,JNA,-140.9
-9999.9,JNA,-138.9
-9999.9,JNA,-130.8
-9999.9,JNA,-135.1
-9999.9,JNA,-139.8
-9999.9,JNA,-138.9
-9999.9,JNA,-135.7
-9999.9,JNA,-133.7
-9999.9,JNA,-137.1
-9999.9,JNA,-133.6
-9999.9,JNA,-133.5
-9999.9,JNA,-129.6
-9999.9,JNA,-133.2
-9999.9,JNA,-134.0
-9999.9,JNA,-129.4
-9999.9,JNA,-127.7
-9999.9,JNA,-129.3
-9999.9,JNA,-128.2
-9999.9,JNA,-124.7
-9999.9,JNA,-128.9
-9999.9,JNA,-121.3
-9999.9,JNA,-125.2
-9999.9,JNA,-122.5
-9999.9,JNA,-120.2
-9999.9,JNA,-121.9
-9999.9,JNA,-118.2
-9999.9,JNA,-114.3
-9999.9,JNA,-118.0
-9999.9,JNA,-113.7
-9999.9,JNA,-118.9
-9999.9,JNA,-122.5
-9999.9,JNA,-117.4
-9999.9,JNA,-113.1
-9999.9,JNA,-124.0
-9999.9,JNA,-113.7
-9999.9,JNA,-119.1
-9999.9,JNA,-115.6
-9999.9,JNA,-113.4
-9999.9,JNA,-113.3
-9999.9,JNA,-112.4
-9999.9,JNA,-117.5
-9999.9,JNA,-113.3
-9999.9,JNA,-112.4
-9999.9,JNA,-111.4
-9999.9,JNA,-111.1
-9999.9,JNA,-114.9
-9999.9,JNA,-112.3
-9999.9,JNA,-115.0
-9999.9,JNA,-113.5
-9999.9,JNA,-115.8
-9999.9,JNA,-112.9
-9999.9,JNA,-112.9
-9999.9,JNA,-109.4
-9999.9,QA,-110.8
-9999.9,QA,-108.1
-9999.9,QA,-110.5
-9999.9,QA,-108.5
-9999.9,QA,-101.9
-9999.9,QA,-104.5
-9999.9,QA,-105.6
-9999.9,QA,-105.4
-9999.9,JNA,-105.9
-9999.9,JNA,-104.6
-9999.9,JNA,-100.8
-9999.9,JNA,-104.8
-9999.9,JNA,-103.3
-9999.9,JNA,-101.6
-9999.9,JNA,-103.5
-9999.9,JNA,-100.2
-9999.9,JNA,-100.9
-9999.9,JNA,-96.2
-9999.9,JNA,-98.9
-9999.9,JNA,-99.8
-9999.9,JNA,-96.5
-9999.9,JNA,-95.1
-9999.9,JNA,-100.4
-9999.9,JNA,-98.1
-9999.9,JNA,-93.9
-9999.9,JNA,-97.0
-9999.9,JNA,-100.2
-9999.9,JNA,-92.3
-9999.9,JNA,-90.9
-9999.9,JNA,-93.3
-9999.9,JNA,-94.3
-9999.9,JNA,-89.2
-9999.9,JNA,-90.6
-9999.9,JNA,-87.3
-9999.9,JNA,-84.4
-9999.9,JNA,-94.7
-9999.9,JNA,-81.4
-9999.9,JNA,-88.0
-9999.9,JNA,-81.9
-9999.9,JNA,-82.1
-9999.9,JNA,-88.0
-9999.9,JNA,-82.0
-9999.9,JNA,-84.3
-9999.9,JNA,-91.4
-9999.9,JNA,-82.7
-9999.9,JNA,-85.3
-9999.9,JNA,-80.0
-9999.9,JNA,-81.0
-9999.9,JNA,-79.0
-9999.9,JNA,-79.0
-9999.9,JNA,-78.2
-9999.9,JNA,-75.2
-9999.9,JNA,-80.9
-9999.9,JNA,-77.5
-9999.9,JNA,-72.2
-9999.9,JNA,-68.5
-9999.9,JNA,-74.9
-9999.9,JNA,-76.6
-9999.9,JNA,-76.9
-9999.9,JNA,-73.3
-9999.9,JNA,-66.4
-9999.9,JNA,-67.5
-9999.9,JNA,-63.7
-9999.9,JNA,-63.8
-9999.9,JNA,-64.0
-9999.9,JNA,-65.9
-9999.9,JNA,-63.6
-9999.9,JNA,-64.1
-9999.9,JNA,-60.3
-9999.9,JNA,-56.1
-9999.9,JNA,-63.5
-9999.9,JNA,-58.6
-9999.9,JTRK,-55.5
-9999.9,JTRK,-61.0
-9999.9,JTRK,-55.4
-9999.9,JTRK,-51.1
-9999.9,QA,-54.8
-9999.9,QA,-43.8
-9999.9,QA,-50.1
-9999.9,QA,-52.9
-9999.9,QA,-53.2
-9999.9,QA,-49.4
-9999.9,JTRK,-45.8
-9999.9,JTRK,-48.1
-9999.9,JTRK,-46.6
-9999.9,JTRK,-47.0
-9999.9,JTRK,-40.2
-9999.9,JTRK,-44.7
-9999.9,JTRK,-40.1
-9999.9,JTRK,-39.7
-9999.9,JTRK,-36.0
-9999.9,QA,-35.0
-9999.9,QA,-33.6
-9999.9,QA,-34.3
-9999.9,QA,-40.1
-9999.9,QA,-40.7
-9999.9,QA,-30.6
-9999.9,QA,-43.1
-9999.9,JTRK,-37.1
-9999.9,JTRK,-36.7
-9999.9,JTRK,-28.1
-9999.9,JTRK,-35.5
-9999.9,JTRK,-38.2
-9999.9,JTRK,-42.2
-9999.9,JTRK,-30.0
-9999.9,JTRK,-35.0
-9999.9,JTRK,-35.9
-9999.9,JTRK,-33.5
-9999.9,JTRK,-31.0
-9999.9,JTRK,-22.8
-9999.9,JTRK,-26.7
-9999.9,JTRK,-22.0
-9999.9,JTRK,-23.3
-9999.9,JTRK,-16.6
-9999.9,JTRK,-21.6
-9999.9,JTRK,-18.5
-9999.9,JNA,-15.9
-9999.9,JNA,-19.5
-9999.9,JNA,-16.0
-9999.9,JNA,-17.2
-9999.9,JNA,-16.6
-9999.9,JNA,-19.1
-9999.9,JNA,-19.9
-9999.9,JTRK,-19.7
-9999.9,JTRK,-22.3
-9999.9,JTRK,-15.6
-9999.9,JTRK,-13.6
-9999.9,JTRK,-18.4
-9999.9,JTRK,-12.4
-9999.9,QA,-14.9
-9999.9,QA,-14.9
-9999.9,QA,-5.1
-9999.9,QA,-14.2
-9999.9,QA,-14.2
-9999.9,JTRK,-10.4
-9999.9,JTRK,-12.9
-9999.9,JTRK,-13.4
-9999.9,JTRK,-9.9
-9999.9,JTRK,-3.8
-9999.9,JTRK,-9.7
-9999.9,JTRK,-8.3
-9999.9,JTRK,-6.1
-9999.9,JTRK,-4.8
-9999.9,JTRK,-16.7
-9999.9,JTRK,-12.9
-9999.9,JTRK,-11.1
-9999.9,JTRK,-9.7
-9999.9,JTRK,-17.5
-9999.9,JTRK,-15.7
-9999.9,JTRK,-12.6
-9999.9,JTRK,-15.9
-9999.9,JTRK,-19.6
-9999.9,JTRK,-15.2
-9999.9,JTRK,-6.1
-9999.9,JTRK,3.9
-9999.9,JTRK,-7.7
-9999.9,JTRK,-14.5
-9999.9,JTRK,-16.6
-9999.9,JTRK,-9.1
-9999.9,JTRK,-14.1
-9999.9,JTRK,-11.2
-9999.9,JNA,-15.0
-9999.9,JNA,-15.1
-9999.9,JNA,-12.6
-9999.9,JNA,-12.5
-9999.9,JNA,-11.2
-9999.9,JNA,-8.4
-9999.9,JNA,-12.2
-9999.9,JNA,-13.2
-9999.9,JNA,-15.5
-9999.9,JNA,-7.8
-9999.9,JNA,-1.2
-9999.9,JNA,-5.3
-9999.9,JNA,-3.7
-9999.9,JNA,-6.0
-9999.9,JNA,-3.6
-9999.9,JNA,-5.6
-9999.9,JNA,-1.3
-9999.9,JNA,-2.6
-9999.9,JNA,-1.5
-9999.9,JNA,2.8
-9999.9,JNA,-7.2
-9999.9,JNA,2.5
-9999.9,JNA,-12.6
-9999.9,JNA,1.8
-9999.9,JNA,-5.9
-9999.9,JNA,5.0
-9999.9,JNA,-1.2
-9999.9,JNA,-3.7
-9999.9,JNA,-6.0
-9999.9,JNA,-7.3
-9999.9,JNA,-4.1
-9999.9,JNA,-6.8
-9999.9,JNA,-3.3
-9999.9,JNA,-5.8
-9999.9,JNA,2.1
-9999.9,JNA,-3.3
-9999.9,JNA,-7.2
-9999.9,JNA,-0.8
-9999.9,JNA,-5.2
-9999.9,JNA,-119.5
-9999.9,JNA,-121.3
-9999.9,JNA,-115.5
-9999.9,JNA,-121.0
-9999.9,JNA,-113.2
-9999.9,JNA,-119.8
-9999.9,JNA,-117.2
-9999.9,JNA,-119.0
-9999.9,JNA,-118.9
-9999.9,JNA,-119.4
-9999.9,JNA,-120.2
-9999.9,JNA,-119.9
-9999.9,JNA,-122.3
-9999.9,JNA,-116.9
-9999.9,JNA,-113.3
-9999.9,JNA,-115.5
-9999.9,JNA,-117.2
-9999.9,JNA,-122.2
-9999.9,JNA,-120.0
-9999.9,JNA,-117.7
-9999.9,JNA,-127.8
-9999.9,JNA,-114.7
-9999.9,JNA,-113.6
-9999.9,JNA,-119.6
-9999.9,JNA,-121.6
-9999.9,JNA,-115.1
-9999.9,JNA,-117.4
